customer_id,recency,frequency,monetary,cluster
1360,312,1,9,0
1361,289,1,8,0
1362,231,1,7,0
1363,247,1,187,0
1364,342,1,27,0
1365,354,1,56,0
1366,260,4,34,0
1367,342,1,2,0
1368,159,1,5,1
1369,156,1,38,1
1370,294,1,7,0
1371,225,1,8,0
1372,299,1,12,0
1373,219,3,31,0
1374,287,1,3,0
1375,243,3,111,0
1376,307,1,5,0
1377,288,1,5,0
1378,266,1,5,0
1379,339,1,4,0
1380,298,2,29,0
1381,355,1,6,0
1382,285,1,12,0
1383,305,5,105,0
1384,309,3,181,0
1385,310,1,29,0
1386,334,1,62,0
1387,183,2,33,0
1388,322,2,7,0
1389,306,2,24,0
1390,261,2,38,0
1391,169,1,11,0
1392,250,1,12,0
1393,344,1,41,0
1394,164,2,59,1
1395,78,1,544,3
1396,310,1,12,0
1397,217,4,104,0
1398,316,1,8,0
1399,315,1,41,0
1400,334,1,18,0
1401,173,1,40,0
1402,334,1,3,0
1403,182,1,20,0
1404,282,2,73,0
1405,352,1,2,0
1406,251,1,14,0
1407,239,2,10,0
1408,282,1,13,0
1409,336,1,20,0
1410,109,1,172,1
1411,260,2,18,0
1412,255,1,34,0
1413,183,1,22,0
1414,272,2,35,0
1415,357,1,2,0
1416,336,1,5,0
1417,309,1,87,0
1418,344,1,32,0
1419,298,1,123,0
1420,304,3,288,0
1421,330,1,11,0
1422,301,1,19,0
1423,292,6,69,0
1424,317,1,8,0
1425,317,2,26,0
1426,345,1,7,0
1427,317,1,5,0
1428,305,3,136,0
1429,319,2,34,0
1430,347,1,7,0
1431,282,1,6,0
1432,304,4,153,0
1433,350,1,9,0
1434,327,1,76,0
1435,316,1,22,0
1436,278,1,8,0
1437,231,5,27,0
1438,338,1,8,0
1439,319,1,46,0
1440,215,1,14,0
1441,242,1,27,0
1442,323,4,40,0
1443,90,4,359,3
1444,169,2,21,1
1445,225,1,1,0
1446,338,1,5,0
1447,177,1,13,0
1448,296,3,223,0
1449,276,1,19,0
1450,337,1,77,0
1451,132,2,21,1
1452,323,1,6,0
1453,312,1,26,0
1454,249,1,3,0
1455,285,1,5,0
1456,327,3,40,0
1457,338,1,69,0
1458,348,1,5,0
1459,296,1,47,0
1460,345,1,4,0
1461,245,2,23,0
1462,285,3,41,0
1463,311,1,13,0
1464,337,1,3,0
1465,335,1,18,0
1466,299,1,10,0
1467,338,1,8,0
1468,206,1,7,0
1469,283,1,6,0
1470,358,1,7,0
1471,257,7,195,0
1472,303,3,43,0
1473,360,1,18,0
1474,256,1,7,0
1475,300,1,13,0
1476,295,1,31,0
1477,169,1,6,0
1478,317,1,11,0
1479,100,1,79,1
1480,274,3,82,0
1481,331,1,15,0
1482,256,1,1,0
1483,105,3,45,1
1484,164,3,38,1
1485,278,1,102,0
1486,292,2,200,0
1487,316,1,84,0
1488,308,1,8,0
1489,361,1,8,0
1490,319,2,112,0
1491,316,1,5,0
1492,358,1,6,0
1493,361,1,19,0
1494,179,6,112,1
1495,299,7,209,0
1496,222,3,77,0
1497,317,2,25,0
1498,333,2,76,0
1499,128,1,7,1
1500,343,1,7,0
1501,357,1,6,0
1502,304,1,62,0
1503,278,1,4,0
1504,321,1,7,0
1505,202,1,27,0
1506,261,1,29,0
1507,160,1,12,1
1508,284,1,7,0
1509,187,3,17,0
1510,116,1,2,1
1511,12,4,24,1
1512,332,1,60,0
1513,348,1,8,0
1514,277,2,29,0
1515,258,1,4,0
1516,333,1,12,0
1517,285,1,4,0
1518,128,1,8,1
1519,283,5,93,0
1520,331,1,4,0
1521,268,1,7,0
1522,174,1,13,0
1523,102,1,7,1
1524,248,3,100,0
1525,311,3,349,0
1526,276,2,6,0
1527,206,1,13,0
1528,300,6,571,3
1529,300,2,25,0
1530,322,1,34,0
1531,323,4,34,0
1532,257,3,23,0
1533,138,1,2,1
1534,340,1,6,0
1535,227,1,10,0
1536,101,1,15,1
1537,268,8,83,0
1538,106,1,243,1
1539,285,2,10,0
1540,258,2,195,0
1541,323,2,62,0
1542,359,1,8,0
1543,289,4,75,0
1544,236,1,11,0
1545,318,1,115,0
1546,311,1,3,0
1547,211,1,29,0
1548,276,3,40,0
1549,338,1,23,0
1550,303,1,44,0
1551,331,2,45,0
1552,306,5,167,0
1553,320,1,4,0
1554,286,1,5,0
1555,354,1,9,0
1556,341,1,14,0
1557,302,1,21,0
1558,339,2,49,0
1559,329,1,6,0
1560,131,1,4,1
1561,276,1,8,0
1562,303,1,66,0
1563,326,3,21,0
1564,315,4,19,0
1565,102,2,12,1
1566,229,1,12,0
1567,275,2,123,0
1568,296,4,18,0
1569,359,1,5,0
1570,296,1,16,0
1571,349,2,10,0
1572,111,9,177,3
1573,276,1,5,0
1574,35,4,44,1
1575,265,2,62,0
1576,284,1,5,0
1577,259,9,105,0
1578,284,5,87,0
1579,313,1,25,0
1580,340,1,3,0
1581,82,1,10,1
1582,272,1,3,0
1583,317,1,3,0
1584,283,4,70,0
1585,275,3,65,0
1586,327,1,16,0
1587,161,1,5,1
1588,204,2,42,0
1589,340,1,29,0
1590,281,5,29,0
1591,320,3,95,0
1592,143,1,40,1
1593,286,2,10,0
1594,312,1,32,0
1595,342,2,16,0
1596,199,1,108,0
1597,266,1,5,0
1598,320,1,49,0
1599,191,1,7,0
1600,310,1,21,0
1601,132,1,6,1
1602,246,1,10,0
1603,207,1,9,0
1604,328,1,36,0
1605,323,2,121,0
1606,330,1,29,0
1607,285,1,24,0
1608,143,5,107,1
1609,221,1,17,0
1610,298,7,218,0
1611,321,1,13,0
1612,338,1,18,0
1613,27,3,322,3
1614,364,1,5,0
1615,256,3,25,0
1616,326,1,117,0
1617,300,2,40,0
1618,254,3,44,0
1619,327,1,22,0
1620,283,1,3,0
1621,319,2,13,0
1622,289,3,61,0
1623,285,2,104,0
1624,28,1,24,1
1625,171,2,50,1
1626,240,5,373,3
1627,295,1,2,0
1628,353,1,57,0
1629,359,1,8,0
1630,283,6,127,0
1631,334,1,15,0
1632,356,1,5,0
1633,275,1,72,0
1634,274,1,48,0
1635,281,6,63,0
1636,301,9,97,0
1637,284,6,30,0
1638,252,1,6,0
1639,299,1,5,0
1640,306,2,113,0
1641,354,1,14,0
1642,331,2,361,0
1643,254,2,13,0
1644,347,2,82,0
1645,315,1,51,0
1646,165,2,22,1
1647,294,1,14,0
1648,114,3,37,1
1649,219,4,132,0
1650,284,1,6,0
1651,51,1,7,1
1652,277,1,11,0
1653,137,2,101,1
1654,132,3,95,1
1655,246,4,104,0
1656,300,1,4,0
1657,79,1,22,1
1658,264,14,269,3
1659,11,17,210,3
1660,1,99,1320,2
1661,84,1,17,1
1662,9,5,167,1
1663,235,2,17,0
1664,86,2,2,1
1665,3,96,1732,2
1666,1,59,626,2
1667,243,1,8,0
1668,351,1,4,0
1669,11,3,195,1
1670,56,11,211,3
1671,236,1,3,0
1672,71,2,36,1
1673,206,1,0,0
1674,28,2,11,1
1675,66,2,54,1
1676,15,3,53,1
1677,322,2,13,0
1678,49,1,22,1
1679,8,2,25,1
1680,31,3,23,1
1681,139,5,106,1
1682,303,3,72,0
1683,67,36,275,2
1684,2,5,84,1
1685,11,82,1303,2
1686,29,9,258,3
1687,127,7,51,1
1688,299,1,6,0
1689,131,3,36,1
1690,2,6,161,1
1691,155,2,14,1
1692,131,3,23,1
1693,340,1,5,0
1694,3,63,979,2
1695,4,3,28,1
1696,235,2,24,0
1697,58,7,47,1
1698,249,2,29,0
1699,57,4,50,1
1700,28,1,6,1
1701,16,2,127,1
1702,2,54,977,2
1703,9,32,325,3
1704,51,3,31,1
1705,102,1,19,1
1706,359,1,10,0
1707,239,1,13,0
1708,248,1,5,0
1709,188,1,12,0
1710,3,94,1225,2
1711,124,2,6,1
1712,352,1,15,0
1713,15,15,114,3
1714,225,1,9,0
1715,267,1,2,0
1716,59,10,84,3
1717,263,1,1,0
1718,92,4,31,1
1719,239,1,9,0
1720,130,1,2,1
1721,221,3,52,0
1722,59,1,28,1
1723,56,5,69,1
1724,45,2,13,1
1725,56,37,447,2
1726,30,1,36,1
1727,83,10,120,3
1728,31,13,208,3
1729,14,3,24,1
1730,5,2,33,1
1731,223,2,10,0
1732,276,1,4,0
1733,23,6,112,1
1734,2,4,33,1
1735,217,1,8,0
1736,66,2,8,1
1737,294,1,24,0
1738,265,1,8,0
1739,303,1,10,0
1740,274,1,43,0
1741,312,4,185,0
1742,312,1,4,0
1743,330,1,3,0
1744,292,2,9,0
1745,344,1,4,0
1746,269,1,72,0
1747,312,1,57,0
1748,343,1,14,0
1749,301,2,7,0
1750,290,7,269,0
1751,299,1,80,0
1752,315,1,40,0
1753,339,1,10,0
1754,311,1,5,0
1755,109,3,80,1
1756,310,1,42,0
1757,341,1,8,0
1758,138,2,10,1
1759,224,1,18,0
1760,339,1,37,0
1761,316,1,6,0
1762,259,5,34,0
1763,289,5,785,3
1764,136,3,12,1
1765,225,4,37,0
1766,352,1,10,0
1767,303,1,3,0
1768,300,3,24,0
1769,267,7,98,0
1770,264,1,31,0
1771,290,4,78,0
1772,158,3,204,1
1773,258,3,52,0
1774,72,1,14,1
1775,278,1,1,0
1776,283,2,15,0
1777,316,2,16,0
1778,324,2,153,0
1779,259,1,4,0
1780,263,1,8,0
1781,344,1,29,0
1782,319,1,4,0
1783,207,6,142,0
1784,71,1,7,1
1785,322,1,3,0
1786,296,2,44,0
1787,307,3,41,0
1788,235,1,2,0
1789,335,1,10,0
1790,236,1,9,0
1791,356,1,5,0
1792,289,1,18,0
1793,294,2,10,0
1794,303,2,35,0
1795,72,11,404,3
1796,335,1,11,0
1797,300,1,13,0
1798,342,1,12,0
1799,282,1,4,0
1800,204,1,12,0
1801,331,1,50,0
1802,320,1,16,0
1803,323,1,87,0
1804,323,1,13,0
1805,318,2,57,0
1806,323,1,8,0
1807,142,1,10,1
1808,276,2,9,0
1809,330,2,46,0
1810,300,3,28,0
1811,338,1,3,0
1812,273,2,74,0
1813,239,1,11,0
1814,270,1,52,0
1815,297,1,10,0
1816,290,1,16,0
1817,340,1,2,0
1818,334,1,15,0
1819,294,1,11,0
1820,306,3,406,0
1821,267,8,128,0
1822,230,1,10,0
1823,131,3,215,1
1824,238,4,21,0
1825,210,3,33,0
1826,163,1,10,1
1827,46,2,31,1
1828,277,1,15,0
1829,304,3,8,0
1830,345,5,85,0
1831,102,1,15,1
1832,350,1,5,0
1833,300,1,17,0
1834,294,1,10,0
1835,103,1,16,1
1836,53,1,33,1
1837,167,2,86,1
1838,291,3,113,0
1839,303,1,37,0
1840,315,3,34,0
1841,164,1,4,1
1842,188,1,7,0
1843,268,1,63,0
1844,72,1,6,1
1845,105,2,70,1
1846,341,1,3,0
1847,195,4,85,0
1848,192,1,20,0
1849,272,4,42,0
1850,288,5,47,0
1851,338,1,3,0
1852,318,1,9,0
1853,295,5,275,0
1854,20,1,6,1
1855,206,1,7,0
1856,248,1,24,0
1857,265,7,66,0
1858,265,1,32,0
1859,135,6,241,3
1860,327,1,19,0
1861,306,2,41,0
1862,137,22,895,2
1863,362,1,34,0
1864,308,1,6,0
1865,316,5,116,0
1866,245,1,4,0
1867,355,1,8,0
1868,325,4,97,0
1869,326,1,8,0
1870,306,2,33,0
1871,312,1,2,0
1872,346,1,84,0
1873,201,1,27,0
1874,282,4,145,0
1875,327,1,7,0
1876,330,1,16,0
1877,255,2,79,0
1878,285,3,103,0
1879,306,2,26,0
1880,262,1,50,0
1881,273,1,10,0
1882,68,6,91,1
1883,310,1,6,0
1884,312,1,67,0
1885,298,2,11,0
1886,359,1,7,0
1887,355,1,33,0
1888,194,1,20,0
1889,323,1,5,0
1890,326,3,73,0
1891,364,1,9,0
1892,48,1,34,1
1893,271,4,300,0
1894,285,6,289,0
1895,214,1,11,0
1896,334,1,6,0
1897,254,7,73,0
1898,171,2,10,0
1899,207,2,10,0
1900,307,3,28,0
1901,272,1,31,0
1902,273,2,25,0
1903,347,2,11,0
1904,348,3,34,0
1905,357,1,4,0
1906,290,2,16,0
1907,289,2,21,0
1908,282,3,72,0
1909,236,1,8,0
1910,359,1,37,0
1911,307,1,11,0
1912,201,2,29,0
1913,227,1,49,0
1914,320,1,4,0
1915,306,2,43,0
1916,58,4,104,1
1917,189,2,61,0
1918,332,1,68,0
1919,311,1,9,0
1920,65,2,58,1
1921,347,1,11,0
1922,269,3,144,0
1923,327,2,42,0
1924,346,1,25,0
1925,287,7,45,0
1926,211,1,11,0
1927,358,2,17,0
1928,167,4,80,1
1929,347,1,80,0
1930,325,1,8,0
1931,345,1,8,0
1932,317,1,5,0
1933,69,1,19,1
1934,300,2,28,0
1935,265,1,6,0
1936,328,2,15,0
1937,243,3,34,0
1938,247,1,13,0
1939,286,1,9,0
1940,289,3,304,0
1941,278,3,73,0
1942,326,1,1,0
1943,305,1,345,0
1944,299,1,32,0
1945,361,1,68,0
1946,242,1,13,0
1947,325,1,61,0
1948,273,1,15,0
1949,292,1,25,0
1950,347,2,47,0
1951,292,1,2,0
1952,309,1,6,0
1953,247,5,30,0
1954,191,1,3,0
1955,296,1,10,0
1956,315,1,12,0
1957,10,2,27,1
1958,259,6,39,0
1959,261,1,14,0
1960,304,1,5,0
1961,300,2,66,0
1962,295,1,3,0
1963,208,3,59,0
1964,343,1,18,0
1965,343,1,5,0
1966,294,1,9,0
1967,334,2,19,0
1968,164,1,4,1
1969,302,2,117,0
1970,173,1,15,0
1971,187,3,61,0
1972,303,7,293,0
1973,353,1,49,0
1974,261,1,27,0
1975,205,2,57,0
1976,308,1,13,0
1977,320,1,2,0
1978,358,1,7,0
1979,47,1,6,1
1980,267,1,3,0
1981,324,1,45,0
1982,328,2,10,0
1983,108,4,22,1
1984,345,1,7,0
1985,192,2,205,0
1986,244,1,13,0
1987,282,1,9,0
1988,329,2,21,0
1989,217,1,8,0
1990,231,1,13,0
1991,312,2,33,0
1992,332,1,44,0
1993,158,1,7,1
1994,275,1,13,0
1995,123,4,51,1
1996,165,1,7,1
1997,265,2,20,0
1998,322,2,12,0
1999,272,1,9,0
2000,297,1,2,0
2001,247,5,37,0
2002,273,2,43,0
2003,235,2,50,0
2004,322,3,75,0
2005,68,5,269,3
2006,226,1,10,0
2007,300,7,53,0
2008,347,1,4,0
2009,312,1,6,0
2010,317,1,146,0
2011,344,2,34,0
2012,237,2,28,0
2013,212,4,80,0
2014,210,1,3,0
2015,313,2,22,0
2016,136,7,121,1
2017,286,1,51,0
2018,190,1,12,0
2019,320,1,24,0
2020,155,1,26,1
2021,299,1,80,0
2022,313,2,5,0
2023,322,1,2,0
2024,342,1,2,0
2025,200,1,59,0
2026,291,2,18,0
2027,275,2,42,0
2028,306,1,12,0
2029,305,1,6,0
2030,234,1,4,0
2031,269,1,5,0
2032,252,1,7,0
2033,130,1,6,1
2034,293,4,26,0
2035,319,1,29,0
2036,302,1,24,0
2037,260,1,10,0
2038,295,1,5,0
2039,255,1,57,0
2040,79,1,189,1
2041,272,2,31,0
2042,351,1,26,0
2043,288,2,316,0
2044,323,1,55,0
2045,318,1,5,0
2046,297,1,5,0
2047,287,2,9,0
2048,212,1,60,0
2049,232,2,19,0
2050,107,7,83,1
2051,150,1,128,1
2052,268,1,3,0
2053,261,1,16,0
2054,250,1,32,0
2055,286,5,119,0
2056,292,1,5,0
2057,256,3,17,0
2058,237,4,338,0
2059,359,1,69,0
2060,91,1,66,1
2061,323,2,22,0
2062,258,1,32,0
2063,199,3,226,0
2064,250,6,102,0
2065,284,3,37,0
2066,48,1,15,1
2067,146,1,13,1
2068,283,1,11,0
2069,301,1,9,0
2070,287,2,12,0
2071,362,1,41,0
2072,190,2,11,0
2073,298,3,64,0
2074,297,1,28,0
2075,342,2,132,0
2076,312,2,81,0
2077,292,10,249,3
2078,321,1,5,0
2079,337,3,36,0
2080,205,1,147,0
2081,247,1,5,0
2082,235,1,48,0
2083,348,1,13,0
2084,291,1,15,0
2085,358,1,11,0
2086,275,4,29,0
2087,278,2,31,0
2088,342,1,10,0
2089,291,3,183,0
2090,354,1,3,0
2091,354,1,15,0
2092,135,7,79,1
2093,274,1,11,0
2094,307,1,18,0
2095,315,5,300,0
2096,132,1,1,1
2097,333,1,2,0
2098,298,2,18,0
2099,74,1,11,1
2100,204,7,649,3
2101,200,1,96,0
2102,205,1,4,0
2103,309,1,122,0
2104,275,1,7,0
2105,301,1,7,0
2106,307,1,7,0
2107,324,2,4,0
2108,188,6,151,0
2109,319,1,4,0
2110,219,1,27,0
2111,356,1,0,0
2112,276,2,16,0
2113,164,1,3,1
2114,261,2,17,0
2115,181,3,18,0
2116,364,1,14,0
2117,342,1,11,0
2118,291,1,2,0
2119,334,1,9,0
2120,319,2,34,0
2121,105,2,25,1
2122,204,2,20,0
2123,339,2,48,0
2124,256,3,58,0
2125,364,1,4,0
2126,265,1,28,0
2127,257,4,1157,2
2128,303,1,58,0
2129,274,5,102,0
2130,182,1,12,0
2131,269,1,18,0
2132,362,2,26,0
2133,303,6,206,0
2134,334,1,8,0
2135,276,2,42,0
2136,263,3,23,0
2137,321,1,18,0
2138,318,1,12,0
2139,266,3,66,0
2140,252,3,48,0
2141,335,1,12,0
2142,296,1,4,0
2143,250,1,29,0
2144,115,1,11,1
2145,289,1,5,0
2146,252,1,33,0
2147,196,1,6,0
2148,233,1,13,0
2149,348,1,4,0
2150,337,1,7,0
2151,278,1,16,0
2152,313,2,2,0
2153,268,3,28,0
2154,352,1,2,0
2155,324,1,9,0
2156,152,1,27,1
2157,321,1,6,0
2158,297,2,13,0
2159,131,3,69,1
2160,352,1,8,0
2161,228,1,3,0
2162,133,1,4,1
2163,238,1,3,0
2164,289,2,11,0
2165,257,1,38,0
2166,204,2,40,0
2167,290,1,16,0
2168,307,2,97,0
2169,293,1,5,0
2170,326,1,18,0
2171,277,1,5,0
2172,44,1,32,1
2173,276,2,29,0
2174,43,4,26,1
2175,12,1,3,1
2176,334,2,52,0
2177,293,9,296,3
2178,216,1,11,0
2179,120,1,9,1
2180,103,1,12,1
2181,274,1,18,0
2182,174,1,5,0
2183,293,1,7,0
2184,84,2,18,1
2185,294,1,22,0
2186,2,81,898,2
2187,24,4,18,1
2188,72,2,23,1
2189,107,4,29,1
2190,72,1,2,1
2191,28,1,14,1
2192,339,1,17,0
2193,309,4,51,0
2194,285,7,75,0
2195,308,2,39,0
2196,296,1,4,0
2197,299,1,15,0
2198,97,1,18,1
2199,109,3,43,1
2200,214,1,35,0
2201,226,1,5,0
2202,327,1,10,0
2203,11,1,20,1
2204,252,1,7,0
2205,322,1,27,0
2206,348,1,14,0
2207,328,2,12,0
2208,330,1,4,0
2209,274,1,5,0
2210,276,3,24,0
2211,45,3,64,1
2212,214,1,6,0
2213,335,1,24,0
2214,307,1,9,0
2215,205,1,19,0
2216,300,3,71,0
2217,212,2,163,0
2218,334,1,111,0
2219,273,1,4,0
2220,328,1,16,0
2221,297,1,129,0
2222,306,3,16,0
2223,363,1,14,0
2224,298,2,13,0
2225,157,1,30,1
2226,259,1,3,0
2227,262,1,51,0
2228,221,1,10,0
2229,257,3,43,0
2230,249,1,19,0
2231,222,1,5,0
2232,314,2,8,0
2233,293,1,7,0
2234,315,1,11,0
2235,355,1,22,0
2236,210,1,17,0
2237,166,8,543,3
2238,304,2,20,0
2239,332,2,87,0
2240,164,2,58,1
2241,287,2,14,0
2242,332,1,65,0
2243,109,8,123,3
2244,250,4,68,0
2245,267,8,387,3
2246,362,1,15,0
2247,294,1,11,0
2248,256,1,43,0
2249,315,1,5,0
2250,335,1,11,0
2251,337,1,56,0
2252,285,1,12,0
2253,344,1,8,0
2254,266,3,31,0
2255,302,1,6,0
2256,345,1,11,0
2257,262,6,95,0
2258,334,1,6,0
2259,278,1,6,0
2260,334,1,10,0
2261,82,7,238,3
2262,309,1,2,0
2263,331,1,71,0
2264,257,1,33,0
2265,235,1,13,0
2266,263,1,8,0
2267,288,1,13,0
2268,274,5,53,0
2269,12,1,2,1
2270,178,1,83,0
2271,297,3,39,0
2272,332,2,13,0
2273,349,1,7,0
2274,359,1,11,0
2275,260,2,15,0
2276,299,3,161,0
2277,294,2,11,0
2278,327,1,6,0
2279,257,1,11,0
2280,289,1,214,0
2281,320,1,2,0
2282,123,1,26,1
2283,331,3,45,0
2284,260,1,10,0
2285,364,1,9,0
2286,286,2,22,0
2287,306,1,11,0
2288,248,6,161,0
2289,326,1,13,0
2290,337,2,8,0
2291,287,1,4,0
2292,332,2,411,0
2293,321,2,21,0
2294,241,3,51,0
2295,284,4,21,0
2296,323,1,15,0
2297,264,1,1,0
2298,267,1,10,0
2299,303,1,9,0
2300,320,1,7,0
2301,344,2,7,0
2302,184,5,161,0
2303,306,2,79,0
2304,358,1,35,0
2305,222,1,36,0
2306,284,1,31,0
2307,330,1,36,0
2308,298,4,62,0
2309,300,3,130,0
2310,293,3,319,0
2311,325,1,4,0
2312,316,9,300,3
2313,284,2,9,0
2314,210,2,11,0
2315,166,6,120,1
2316,358,1,5,0
2317,115,1,22,1
2318,227,1,40,0
2319,302,6,77,0
2320,361,1,27,0
2321,281,1,14,0
2322,326,1,2,0
2323,213,3,89,0
2324,348,1,21,0
2325,310,1,4,0
2326,278,2,17,0
2327,304,1,3,0
2328,309,1,19,0
2329,320,1,11,0
2330,331,3,197,0
2331,303,2,25,0
2332,257,5,49,0
2333,248,2,53,0
2334,241,1,6,0
2335,219,1,6,0
2336,324,1,10,0
2337,305,3,52,0
2338,271,2,3,0
2339,286,1,4,0
2340,363,1,10,0
2341,223,2,40,0
2342,179,1,7,0
2343,317,1,10,0
2344,355,1,86,0
2345,257,2,18,0
2346,141,1,7,1
2347,152,2,58,1
2348,32,2,63,1
2349,251,4,21,0
2350,246,1,4,0
2351,272,2,12,0
2352,228,1,21,0
2353,244,1,7,0
2354,213,4,50,0
2355,183,1,6,0
2356,249,1,2,0
2357,251,1,7,0
2358,290,1,12,0
2359,243,1,27,0
2360,235,1,39,0
2361,317,1,13,0
2362,289,1,84,0
2363,140,1,127,1
2364,127,2,25,1
2365,118,2,67,1
2366,190,1,47,0
2367,286,2,21,0
2368,314,1,6,0
2369,261,1,8,0
2370,276,2,34,0
2371,198,1,68,0
2372,292,1,8,0
2373,305,2,114,0
2374,283,2,83,0
2375,329,1,4,0
2376,313,1,6,0
2377,329,3,15,0
2378,185,1,17,0
2379,314,1,4,0
2380,323,3,89,0
2381,173,3,17,1
2382,294,1,33,0
2383,213,2,80,0
2384,359,1,19,0
2385,304,2,77,0
2386,257,2,20,0
2387,288,2,18,0
2388,295,2,17,0
2389,358,1,9,0
2390,243,1,67,0
2391,315,2,44,0
2392,358,1,2,0
2393,302,2,11,0
2394,345,1,29,0
2395,102,1,15,1
2396,355,1,29,0
2397,259,2,39,0
2398,355,1,30,0
2399,337,1,22,0
2400,321,2,42,0
2401,118,1,4,1
2402,282,2,224,0
2403,245,2,38,0
2404,117,2,305,1
2405,296,1,5,0
2406,305,1,2,0
2407,228,4,30,0
2408,315,1,9,0
2409,109,9,90,3
2410,147,3,76,1
2411,128,1,9,1
2412,195,1,6,0
2413,319,1,15,0
2414,305,1,2,0
2415,293,1,8,0
2416,238,1,14,0
2417,362,1,6,0
2418,306,2,42,0
2419,333,2,7,0
2420,259,1,5,0
2421,298,2,14,0
2422,314,3,66,0
2423,312,8,284,3
2424,193,1,1,0
2425,359,1,26,0
2426,305,1,6,0
2427,312,1,18,0
2428,235,6,245,0
2429,302,1,17,0
2430,261,3,123,0
2431,68,4,74,1
2432,209,8,225,3
2433,339,1,5,0
2434,13,1,7,1
2435,353,1,4,0
2436,358,1,25,0
2437,357,1,14,0
2438,364,1,6,0
2439,245,1,17,0
2440,249,1,45,0
2441,344,2,48,0
2442,329,1,8,0
2443,297,3,336,0
2444,333,2,77,0
2445,304,4,50,0
2446,296,1,10,0
2447,284,4,39,0
2448,264,1,69,0
2449,294,1,61,0
2450,271,1,0,0
2451,320,1,29,0
2452,249,1,2,0
2453,269,7,380,3
2454,203,5,87,0
2455,305,8,121,0
2456,293,2,24,0
2457,80,2,25,1
2458,294,4,54,0
2459,265,5,67,0
2460,335,1,6,0
2461,309,1,20,0
2462,345,1,24,0
2463,15,1,9,1
2464,324,1,5,0
2465,273,4,105,0
2466,342,1,4,0
2467,254,1,16,0
2468,351,1,8,0
2469,268,1,13,0
2470,267,1,5,0
2471,231,4,50,0
2472,329,1,8,0
2473,73,1,14,1
2474,334,1,98,0
2475,257,2,191,0
2476,257,6,96,0
2477,275,7,114,0
2478,255,5,410,3
2479,250,2,30,0
2480,220,1,29,0
2481,259,1,17,0
2482,348,1,20,0
2483,293,1,66,0
2484,335,1,5,0
2485,275,4,56,0
2486,13,3,70,1
2487,321,2,23,0
2488,259,1,19,0
2489,238,1,6,0
2490,296,13,1130,2
2491,270,1,2,0
2492,272,1,137,0
2493,305,1,65,0
2494,283,1,10,0
2495,213,1,39,0
2496,278,2,79,0
2497,266,2,12,0
2498,345,1,82,0
2499,332,1,3,0
2500,336,1,19,0
2501,316,1,6,0
2502,323,1,9,0
2503,266,2,14,0
2504,304,1,8,0
2505,316,2,31,0
2506,292,1,92,0
2507,96,16,600,3
2508,306,3,102,0
2509,344,2,31,0
2510,347,1,10,0
2511,282,3,14,0
2512,362,1,7,0
2513,318,3,42,0
2514,234,1,5,0
2515,329,1,14,0
2516,315,1,10,0
2517,327,1,6,0
2518,303,2,39,0
2519,173,3,25,1
2520,225,1,14,0
2521,286,3,96,0
2522,243,1,11,0
2523,258,2,140,0
2524,285,5,168,0
2525,132,5,166,1
2526,359,1,20,0
2527,207,1,1,0
2528,332,1,5,0
2529,275,1,3,0
2530,293,5,87,0
2531,102,9,47,1
2532,338,1,18,0
2533,105,4,161,1
2534,314,2,61,0
2535,357,1,8,0
2536,352,2,18,0
2537,352,1,7,0
2538,340,1,54,0
2539,135,1,7,1
2540,327,1,14,0
2541,358,1,5,0
2542,319,1,31,0
2543,262,2,27,0
2544,308,2,10,0
2545,346,1,43,0
2546,291,3,12,0
2547,260,7,114,0
2548,297,2,189,0
2549,244,5,131,0
2550,329,1,15,0
2551,150,5,56,1
2552,146,6,167,1
2553,306,4,41,0
2554,283,3,154,0
2555,258,1,4,0
2556,358,1,32,0
2557,276,2,13,0
2558,331,1,311,0
2559,350,2,19,0
2560,297,7,84,0
2561,320,1,47,0
2562,364,1,10,0
2563,288,2,19,0
2564,320,1,2,0
2565,313,1,19,0
2566,114,2,44,1
2567,353,1,4,0
2568,332,2,55,0
2569,291,4,92,0
2570,290,1,7,0
2571,265,1,17,0
2572,323,4,57,0
2573,299,4,61,0
2574,291,3,61,0
2575,332,1,10,0
2576,359,1,5,0
2577,352,1,4,0
2578,310,3,93,0
2579,359,1,42,0
2580,327,1,14,0
2581,193,2,28,0
2582,274,4,97,0
2583,334,1,18,0
2584,337,1,101,0
2585,244,2,18,0
2586,288,5,166,0
2587,277,1,29,0
2588,201,1,7,0
2589,303,2,52,0
2590,283,1,20,0
2591,257,3,71,0
2592,222,3,28,0
2593,104,2,20,1
2594,331,1,1,0
2595,340,1,5,0
2596,100,9,73,3
2597,260,1,31,0
2598,338,1,1,0
2599,270,2,5,0
2600,249,1,6,0
2601,362,1,13,0
2602,333,3,21,0
2603,297,1,39,0
2604,115,1,1,1
2605,156,6,835,3
2606,272,1,4,0
2607,313,1,36,0
2608,327,1,13,0
2609,332,1,20,0
2610,303,1,13,0
2611,174,4,58,1
2612,357,1,11,0
2613,246,1,10,0
2614,316,1,12,0
2615,274,3,109,0
2616,304,2,14,0
2617,318,2,12,0
2618,283,1,22,0
2619,289,2,153,0
2620,318,3,69,0
2621,338,1,31,0
2622,286,2,126,0
2623,332,1,73,0
2624,351,1,17,0
2625,210,2,16,0
2626,322,1,9,0
2627,309,3,9,0
2628,150,2,12,1
2629,343,1,6,0
