customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
752,318,1,11.52,1,1,2,112
753,322,1,8.49,1,1,1,111
754,362,1,1.02,1,1,1,111
755,344,2,54.41,1,3,3,133
756,171,2,268.04,2,3,4,234
757,343,2,57.7,1,3,3,133
758,287,1,9.85,1,1,1,111
759,268,1,10.81,2,1,2,212
760,228,1,10.489999999999998,2,1,2,212
761,250,3,59.68,2,3,3,233
762,346,1,13.79,1,1,2,112
763,224,1,3.62,2,1,1,211
764,360,1,1.5,1,1,1,111
765,314,1,26.23,1,1,3,113
766,248,1,6.35,2,1,1,211
767,256,4,143.75,2,4,4,244
768,318,2,18.939999999999998,1,3,2,132
769,347,1,3.42,1,1,1,111
770,128,1,12.62,3,1,2,312
771,338,1,29.17,1,1,3,113
772,344,1,3.0,1,1,1,111
773,225,1,13.58,2,1,2,212
774,306,1,19.11,1,1,2,112
775,99,2,11.75,3,3,2,332
776,218,1,68.48,2,1,4,214
777,266,6,62.81,2,4,3,243
778,128,3,71.35,3,3,4,334
779,262,2,17.51,2,3,2,232
780,175,1,10.57,2,1,2,212
781,166,1,7.25,2,1,1,211
782,76,1,8.32,3,1,1,311
783,327,1,3.82,1,1,1,111
784,81,3,18.65,3,3,2,332
785,351,1,7.3,1,1,1,111
786,344,2,20.119999999999997,1,3,2,132
787,174,3,40.74,2,3,3,233
788,359,1,12.84,1,1,2,112
789,295,1,16.46,1,1,2,112
790,331,1,5.03,1,1,1,111
791,308,2,15.09,1,3,2,132
792,316,1,6.95,1,1,1,111
793,352,1,3.48,1,1,1,111
794,172,1,23.93,2,1,3,213
795,250,2,49.129999999999995,2,3,3,233
796,355,1,4.57,1,1,1,111
797,309,1,9.88,1,1,1,111
798,337,1,3.9,1,1,1,111
799,283,4,26.900000000000002,1,4,3,143
800,352,2,18.64,1,3,2,132
801,100,1,9.39,3,1,1,311
802,109,1,9.66,3,1,1,311
803,42,3,58.620000000000005,4,3,3,433
804,80,1,3.74,3,1,1,311
805,322,3,29.46,1,3,3,133
806,259,1,36.01,2,1,3,213
807,306,2,54.4,1,3,3,133
808,298,1,6.87,1,1,1,111
809,104,3,59.96,3,3,3,333
810,291,2,12.27,1,3,2,132
811,331,1,6.24,1,1,1,111
812,281,1,29.619999999999997,1,1,3,113
813,320,1,5.03,1,1,1,111
814,288,1,65.3,1,1,4,114
815,216,2,91.0,2,3,4,234
816,273,1,18.48,1,1,2,112
817,121,2,19.81,3,3,2,332
818,279,1,9.0,1,1,1,111
819,245,4,33.019999999999996,2,4,3,243
820,244,2,31.52,2,3,3,233
821,189,3,49.84,2,3,3,233
822,332,3,20.4,1,3,2,132
823,247,2,12.44,2,3,2,232
824,364,1,30.0,1,1,3,113
825,230,2,27.86,2,3,3,233
826,201,1,7.99,2,1,1,211
827,148,1,1.88,3,1,1,311
828,178,1,3.18,2,1,1,211
829,235,2,10.190000000000001,2,3,2,232
830,301,1,36.730000000000004,1,1,3,113
831,244,1,10.37,2,1,2,212
832,308,4,51.129999999999995,1,4,3,143
833,284,1,11.56,1,1,2,112
834,358,1,15.8,1,1,2,112
835,214,1,3.04,2,1,1,211
836,300,2,40.6,1,3,3,133
837,307,5,155.97,1,4,4,144
838,104,2,4.3100000000000005,3,3,1,331
839,361,1,6.949999999999999,1,1,1,111
840,258,3,70.61,2,3,4,234
841,363,1,11.73,1,1,2,112
842,287,3,57.59,1,3,3,133
843,361,1,7.85,1,1,1,111
844,285,3,17.28,1,3,2,132
845,304,2,10.02,1,3,1,131
846,182,2,19.17,2,3,2,232
847,294,1,5.66,1,1,1,111
848,327,3,38.58,1,3,3,133
849,260,1,16.12,2,1,2,212
850,287,3,107.56,1,3,4,134
851,270,2,40.129999999999995,2,3,3,233
852,190,4,33.78,2,4,3,243
853,249,13,222.31,2,4,4,244
854,262,1,4.02,2,1,1,211
855,273,1,11.88,1,1,2,112
856,273,1,9.56,1,1,1,111
857,334,1,135.32999999999998,1,1,4,114
858,10,1,8.52,4,1,1,411
859,274,1,28.04,1,1,3,113
860,281,2,46.089999999999996,1,3,3,133
861,258,1,4.11,2,1,1,211
862,129,5,39.04,3,4,3,343
863,273,2,9.21,1,3,1,131
864,333,1,6.12,1,1,1,111
865,51,1,7.15,3,1,1,311
866,261,2,27.36,2,3,3,233
867,291,5,101.35,1,4,4,144
868,282,1,19.91,1,1,2,112
869,343,1,2.43,1,1,1,111
870,315,1,11.65,1,1,2,112
871,286,1,5.59,1,1,1,111
872,163,1,8.62,2,1,1,211
873,46,2,42.61,4,3,3,433
874,328,1,13.96,1,1,2,112
875,350,1,58.56,1,1,3,113
876,332,1,5.38,1,1,1,111
877,352,1,11.25,1,1,2,112
878,283,3,23.79,1,3,2,132
879,310,1,3.88,1,1,1,111
880,130,1,22.25,3,1,2,312
881,346,1,13.77,1,1,2,112
882,305,1,10.75,1,1,2,112
883,268,1,17.43,2,1,2,212
884,346,1,21.27,1,1,2,112
885,308,1,3.82,1,1,1,111
886,326,1,6.0,1,1,1,111
887,291,3,25.59,1,3,3,133
888,216,1,22.33,2,1,2,212
889,299,4,108.88000000000001,1,4,4,144
890,343,1,3.63,1,1,1,111
891,318,1,9.96,1,1,1,111
892,90,1,14.14,3,1,2,312
893,284,1,7.51,1,1,1,111
894,305,1,5.52,1,1,1,111
895,348,2,37.88,1,3,3,133
896,253,1,4.5,2,1,1,211
897,273,1,15.629999999999999,1,1,2,112
898,241,1,1.44,2,1,1,211
899,79,1,6.779999999999999,3,1,1,311
900,310,1,9.35,1,1,1,111
901,307,2,70.7,1,3,4,134
902,293,1,21.12,1,1,2,112
903,79,2,97.87,3,3,4,334
904,174,2,80.33,2,3,4,234
905,261,6,156.1,2,4,4,244
906,256,4,89.18,2,4,4,244
907,265,7,152.93,2,4,4,244
908,219,1,14.25,2,1,2,212
909,357,1,13.38,1,1,2,112
910,345,1,11.37,1,1,2,112
911,285,10,191.49,1,4,4,144
912,283,7,35.97,1,4,3,143
913,284,1,6.75,1,1,1,111
914,169,2,20.54,2,3,2,232
915,358,1,17.17,1,1,2,112
916,166,1,10.57,2,1,2,212
917,317,1,4.65,1,1,1,111
918,127,2,8.23,3,3,1,331
919,32,3,35.58,4,3,3,433
920,299,1,40.03,1,1,3,113
921,277,1,6.31,1,1,1,111
922,276,2,46.56,1,3,3,133
923,336,1,29.78,1,1,3,113
924,340,1,6.75,1,1,1,111
925,252,1,13.58,2,1,2,212
926,310,1,16.689999999999998,1,1,2,112
927,139,1,16.91,3,1,2,312
928,331,1,10.98,1,1,2,112
929,324,1,5.87,1,1,1,111
930,314,1,36.56,1,1,3,113
931,257,1,32.16,2,1,3,213
932,100,1,249.57999999999998,3,1,4,314
933,317,1,39.5,1,1,3,113
934,302,2,14.57,1,3,2,132
935,355,1,22.65,1,1,2,112
936,230,1,51.14,2,1,3,213
937,327,2,26.810000000000002,1,3,3,133
938,331,2,52.5,1,3,3,133
939,265,1,5.73,2,1,1,211
940,198,4,220.81,2,4,4,244
941,209,1,7.73,2,1,1,211
942,228,1,5.12,2,1,1,211
943,212,3,187.67000000000002,2,3,4,234
944,331,3,117.2,1,3,4,134
945,258,3,124.27999999999999,2,3,4,234
946,272,1,9.35,2,1,1,211
947,340,2,11.71,1,3,2,132
948,276,5,110.4,1,4,4,144
949,359,1,15.23,1,1,2,112
950,286,3,19.87,1,3,2,132
951,289,1,7.53,1,1,1,111
952,253,2,16.68,2,3,2,232
953,141,2,35.94,3,3,3,333
954,310,1,4.81,1,1,1,111
955,325,1,10.17,1,1,1,111
956,311,2,14.6,1,3,2,132
957,260,4,37.739999999999995,2,4,3,243
958,348,1,6.12,1,1,1,111
959,307,1,4.34,1,1,1,111
960,129,2,61.18,3,3,3,333
961,265,1,7.23,2,1,1,211
962,300,1,15.549999999999999,1,1,2,112
963,291,7,42.69,1,4,3,143
964,205,1,8.46,2,1,1,211
965,242,1,14.600000000000001,2,1,2,212
966,119,1,2.17,3,1,1,311
967,325,1,21.15,1,1,2,112
968,107,2,19.14,3,3,2,332
969,345,1,3.22,1,1,1,111
970,275,1,10.76,1,1,2,112
971,348,1,13.32,1,1,2,112
972,349,1,33.7,1,1,3,113
973,213,1,7.43,2,1,1,211
974,233,4,47.51,2,4,3,243
975,228,1,54.98,2,1,3,213
976,231,1,7.29,2,1,1,211
977,50,4,94.71000000000001,3,4,4,344
978,330,2,26.740000000000002,1,3,3,133
979,352,1,40.15,1,1,3,113
980,256,1,9.51,2,1,1,211
981,265,2,26.71,2,3,3,233
982,352,1,139.76999999999998,1,1,4,114
983,290,4,565.17,1,4,4,144
984,236,2,54.3,2,3,3,233
985,302,9,98.94,1,4,4,144
986,258,1,5.52,2,1,1,211
987,341,1,21.14,1,1,2,112
988,200,3,40.12,2,3,3,233
989,283,2,9.44,1,3,1,131
990,186,2,41.09,2,3,3,233
991,293,5,98.42999999999999,1,4,4,144
992,267,2,4.12,2,3,1,231
993,308,1,5.87,1,1,1,111
994,335,5,125.07,1,4,4,144
995,292,1,5.38,1,1,1,111
996,267,1,5.59,2,1,1,211
997,339,3,251.21,1,3,4,134
998,312,1,35.2,1,1,3,113
999,296,1,9.35,1,1,1,111
1000,320,1,21.54,1,1,2,112
1001,268,2,18.72,2,3,2,232
1002,329,1,2.11,1,1,1,111
1003,318,1,273.18,1,1,4,114
1004,209,1,18.1,2,1,2,212
1005,176,1,6.81,2,1,1,211
1006,313,1,11.48,1,1,2,112
1007,256,2,64.8,2,3,4,234
1008,303,6,151.01,1,4,4,144
1009,265,2,206.35,2,3,4,234
1010,178,1,13.5,2,1,2,212
1011,345,1,11.05,1,1,2,112
1012,344,1,35.05,1,1,3,113
1013,211,2,10.74,2,3,2,232
1014,299,3,127.79,1,3,4,134
1015,309,1,12.77,1,1,2,112
1016,262,1,14.43,2,1,2,212
1017,252,1,2.19,2,1,1,211
1018,320,4,212.51,1,4,4,144
1019,194,3,30.55,2,3,3,233
1020,235,1,56.29,2,1,3,213
1021,355,1,21.93,1,1,2,112
1022,164,1,43.78,2,1,3,213
1023,346,1,17.5,1,1,2,112
1024,179,1,5.0,2,1,1,211
1025,321,1,6.62,1,1,1,111
1026,278,1,19.35,1,1,2,112
1027,322,1,8.91,1,1,1,111
1028,229,4,134.97,2,4,4,244
1029,285,1,3.69,1,1,1,111
1030,359,1,8.79,1,1,1,111
1031,332,2,41.65,1,3,3,133
1032,360,1,7.43,1,1,1,111
1033,84,1,5.79,3,1,1,311
1034,308,1,8.32,1,1,1,111
1035,149,1,8.8,3,1,1,311
1036,327,1,0.5,1,1,1,111
1037,221,1,2.06,2,1,1,211
1038,83,2,24.5,3,3,3,333
1039,347,1,8.18,1,1,1,111
1040,298,1,13.649999999999999,1,1,2,112
1041,305,2,54.06,1,3,3,133
1042,312,1,6.44,1,1,1,111
1043,300,1,7.85,1,1,1,111
1044,310,1,12.25,1,1,2,112
1045,324,1,11.25,1,1,2,112
1046,313,1,5.62,1,1,1,111
1047,316,1,12.81,1,1,2,112
1048,358,1,58.29,1,1,3,113
1049,264,1,2.11,2,1,1,211
1050,185,1,37.25,2,1,3,213
1051,267,2,23.47,2,3,2,232
1052,9,1,14.23,4,1,2,412
1053,274,5,40.13,1,4,3,143
1054,303,4,28.03,1,4,3,143
1055,354,1,37.97,1,1,3,113
1056,111,1,10.9,3,1,2,312
1057,345,1,6.39,1,1,1,111
1058,255,1,4.38,2,1,1,211
1059,310,3,146.45,1,3,4,134
1060,244,1,10.3,2,1,2,212
1061,358,1,3.53,1,1,1,111
1062,278,2,20.47,1,3,2,132
1063,322,1,14.0,1,1,2,112
1064,142,3,115.86,3,3,4,334
1065,300,4,109.43,1,4,4,144
1066,267,8,46.53,2,4,3,243
1067,326,2,6.8,1,3,1,131
1068,316,1,16.91,1,1,2,112
1069,350,2,12.25,1,3,2,132
1070,356,1,16.47,1,1,2,112
1071,323,1,5.52,1,1,1,111
1072,284,1,68.7,1,1,4,114
1073,288,1,13.75,1,1,2,112
1074,150,1,33.44,3,1,3,313
1075,307,1,40.31,1,1,3,113
1076,352,1,159.19,1,1,4,114
1077,300,1,8.0,1,1,1,111
1078,254,2,29.4,2,3,3,233
1079,252,2,18.97,2,3,2,232
1080,281,1,6.35,1,1,1,111
1081,139,1,81.72,3,1,4,314
1082,276,4,82.56,1,4,4,144
1083,222,2,25.48,2,3,3,233
1084,278,1,13.03,1,1,2,112
1085,258,4,40.76,2,4,3,243
1086,304,2,49.07000000000001,1,3,3,133
1087,337,1,11.46,1,1,2,112
1088,265,1,10.620000000000001,2,1,2,212
1089,249,1,19.62,2,1,2,212
1090,314,1,7.0,1,1,1,111
1091,355,1,15.85,1,1,2,112
1092,323,1,28.75,1,1,3,113
1093,132,1,4.26,3,1,1,311
1094,307,1,9.4,1,1,1,111
1095,347,1,12.25,1,1,2,112
1096,283,1,18.1,1,1,2,112
1097,275,1,127.46000000000001,1,1,4,114
1098,136,9,225.96,3,4,4,344
1099,299,2,52.22,1,3,3,133
1100,100,6,84.25,3,4,4,344
1101,200,1,18.92,2,1,2,212
1102,300,1,36.86,1,1,3,113
1103,254,5,124.96,2,4,4,244
1104,348,1,8.32,1,1,1,111
1105,308,1,7.89,1,1,1,111
1106,321,1,13.379999999999999,1,1,2,112
1107,332,1,7.1,1,1,1,111
1108,83,2,25.75,3,3,3,333
1109,322,1,7.29,1,1,1,111
1110,333,2,17.55,1,3,2,132
1111,337,1,5.0,1,1,1,111
1112,349,1,44.92,1,1,3,113
1113,354,1,0.63,1,1,1,111
1114,230,3,24.520000000000003,2,3,3,233
1115,334,2,25.93,1,3,3,133
1116,314,1,27.12,1,1,3,113
1117,322,1,9.67,1,1,1,111
1118,248,1,6.07,2,1,1,211
1119,109,8,65.17999999999999,3,4,4,344
1120,283,1,7.43,1,1,1,111
1121,314,2,4.0,1,3,1,131
1122,331,1,34.24,1,1,3,113
1123,253,1,36.27,2,1,3,213
1124,56,3,39.13,3,3,3,333
1125,237,1,11.370000000000001,2,1,2,212
1126,304,1,17.5,1,1,2,112
1127,287,1,9.68,1,1,1,111
1128,308,2,15.83,1,3,2,132
1129,152,1,7.15,2,1,1,211
1130,289,1,31.24,1,1,3,113
1131,289,3,19.35,1,3,2,132
1132,207,1,8.87,2,1,1,211
1133,307,1,12.2,1,1,2,112
1134,258,17,173.6,2,4,4,244
1135,76,1,12.07,3,1,2,312
1136,261,2,58.04,2,3,3,233
1137,290,3,45.42,1,3,3,133
1138,341,1,24.18,1,1,3,113
1139,248,1,10.62,2,1,2,212
1140,310,2,60.03,1,3,3,133
1141,313,1,10.57,1,1,2,112
1142,310,2,32.019999999999996,1,3,3,133
1143,309,1,5.93,1,1,1,111
1144,294,1,22.849999999999998,1,1,2,112
1145,248,1,19.75,2,1,2,212
1146,325,1,21.4,1,1,2,112
1147,303,2,8.25,1,3,1,131
1148,308,1,5.24,1,1,1,111
1149,324,1,8.07,1,1,1,111
1150,312,1,64.89,1,1,4,114
1151,215,2,15.66,2,3,2,232
1152,353,1,21.54,1,1,2,112
1153,345,1,7.359999999999999,1,1,1,111
1154,296,3,87.46000000000001,1,3,4,134
1155,333,1,5.62,1,1,1,111
1156,308,3,116.52000000000001,1,3,4,134
1157,287,2,8.6,1,3,1,131
1158,294,1,2.11,1,1,1,111
1159,336,2,41.43,1,3,3,133
1160,131,1,21.270000000000003,3,1,2,312
1161,305,1,17.49,1,1,2,112
1162,297,1,11.7,1,1,2,112
1163,281,1,5.46,1,1,1,111
1164,100,1,28.0,3,1,3,313
1165,118,5,121.16,3,4,4,344
1166,46,1,23.36,4,1,2,412
1167,172,1,6.25,2,1,1,211
1168,243,1,38.540000000000006,2,1,3,213
1169,77,1,11.440000000000001,3,1,2,312
1170,269,4,203.17000000000002,2,4,4,244
1171,343,1,5.73,1,1,1,111
1172,248,1,15.0,2,1,2,212
1173,242,1,22.38,2,1,2,212
1174,210,1,7.23,2,1,1,211
1175,265,1,12.11,2,1,2,212
1176,261,2,28.650000000000002,2,3,3,233
1177,307,3,39.75,1,3,3,133
1178,295,3,32.15,1,3,3,133
1179,264,1,5.49,2,1,1,211
1180,269,1,8.31,2,1,1,211
1181,252,1,2.78,2,1,1,211
1182,70,1,55.02,3,1,3,313
1183,191,1,29.75,2,1,3,213
1184,230,3,68.53,2,3,4,234
1185,327,1,11.74,1,1,2,112
1186,323,1,7.61,1,1,1,111
1187,308,1,90.21,1,1,4,114
1188,351,1,19.73,1,1,2,112
1189,227,1,34.06,2,1,3,213
1190,271,1,7.23,2,1,1,211
1191,333,1,13.5,1,1,2,112
1192,317,1,15.89,1,1,2,112
1193,189,2,21.310000000000002,2,3,2,232
1194,287,1,7.63,1,1,1,111
1195,247,2,107.74,2,3,4,234
1196,345,1,73.5,1,1,4,114
1197,67,3,39.93,3,3,3,333
1198,311,1,16.25,1,1,2,112
1199,121,1,6.35,3,1,1,311
1200,310,1,7.85,1,1,1,111
1201,348,1,6.4,1,1,1,111
1202,341,1,19.16,1,1,2,112
1203,270,2,24.810000000000002,2,3,3,233
1204,304,4,162.94,1,4,4,144
1205,309,1,9.01,1,1,1,111
1206,159,2,20.810000000000002,2,3,2,232
1207,307,3,34.04,1,3,3,133
1208,194,1,54.33,2,1,3,213
1209,293,8,65.28,1,4,4,144
1210,323,1,91.56,1,1,4,114
1211,362,1,15.09,1,1,2,112
1212,268,1,12.459999999999999,2,1,2,212
1213,304,2,9.48,1,3,1,131
1214,318,1,10.25,1,1,2,112
1215,297,1,19.11,1,1,2,112
1216,326,1,9.74,1,1,1,111
1217,360,1,10.62,1,1,2,112
1218,345,1,8.25,1,1,1,111
1219,286,1,28.63,1,1,3,113
1220,344,1,13.68,1,1,2,112
1221,312,1,40.06,1,1,3,113
1222,138,1,6.75,3,1,1,311
1223,221,1,15.15,2,1,2,212
1224,240,5,52.89,2,4,3,243
1225,85,2,41.95,3,3,3,333
1226,265,1,13.86,2,1,2,212
1227,312,4,45.12,1,4,3,143
1228,147,1,1.5,3,1,1,311
1229,269,2,45.82,2,3,3,233
1230,204,2,6.640000000000001,2,3,1,231
1231,344,1,13.08,1,1,2,112
1232,144,1,7.94,3,1,1,311
1233,290,1,21.58,1,1,2,112
1234,352,1,5.73,1,1,1,111
1235,260,1,16.38,2,1,2,212
1236,251,1,24.73,2,1,3,213
1237,268,1,7.23,2,1,1,211
1238,351,1,10.23,1,1,2,112
1239,101,3,39.89,3,3,3,333
1240,251,5,119.60000000000001,2,4,4,244
1241,207,3,305.5,2,3,4,234
1242,163,6,177.1,2,4,4,244
1243,273,3,33.6,1,3,3,133
1244,294,1,14.73,1,1,2,112
1245,264,7,45.67,2,4,3,243
1246,199,1,18.32,2,1,2,212
1247,340,1,6.67,1,1,1,111
1248,311,4,278.02,1,4,4,144
1249,284,2,59.37,1,3,3,133
1250,256,3,82.82,2,3,4,234
1251,337,1,3.53,1,1,1,111
1252,360,1,6.35,1,1,1,111
1253,320,6,161.51,1,4,4,144
1254,318,1,2.76,1,1,1,111
1255,228,4,83.6,2,4,4,244
1256,156,1,3.13,2,1,1,211
1257,239,6,580.35,2,4,4,244
1258,294,2,35.03,1,3,3,133
1259,285,2,44.69,1,3,3,133
1260,352,1,119.23,1,1,4,114
1261,257,1,4.5,2,1,1,211
1262,256,1,48.06,2,1,3,213
1263,277,4,23.33,1,4,2,142
1264,362,1,11.37,1,1,2,112
1265,171,1,7.7,2,1,1,211
1266,176,1,5.12,2,1,1,211
1267,166,1,17.69,2,1,2,212
1268,285,1,11.69,1,1,2,112
1269,329,1,11.42,1,1,2,112
1270,291,6,343.27,1,4,4,144
1271,322,1,10.370000000000001,1,1,2,112
1272,149,1,8.87,3,1,1,311
1273,245,6,32.089999999999996,2,4,3,243
1274,305,2,19.83,1,3,2,132
1275,185,1,17.66,2,1,2,212
1276,354,3,33.46,1,3,3,133
1277,287,5,149.88,1,4,4,144
1278,290,1,6.35,1,1,1,111
1279,251,1,20.14,2,1,2,212
1280,345,1,7.78,1,1,1,111
1281,236,5,77.56,2,4,4,244
1282,268,3,46.02,2,3,3,233
1283,340,1,15.77,1,1,2,112
1284,307,2,36.769999999999996,1,3,3,133
1285,294,2,10.39,1,3,2,132
1286,274,1,3.56,1,1,1,111
1287,338,1,26.25,1,1,3,113
1288,306,1,12.48,1,1,2,112
1289,307,2,82.48,1,3,4,134
1290,232,1,16.38,2,1,2,212
1291,296,1,3.41,1,1,1,111
1292,256,1,29.009999999999998,2,1,3,213
1293,198,1,2.37,2,1,1,211
1294,346,2,23.18,1,3,2,132
1295,299,1,8.88,1,1,1,111
1296,218,1,4.5,2,1,1,211
1297,139,1,77.04,3,1,4,314
1298,352,1,7.06,1,1,1,111
1299,298,1,70.41,1,1,4,114
1300,318,2,43.26,1,3,3,133
1301,257,1,8.38,2,1,1,211
1302,333,2,46.0,1,3,3,133
1303,346,1,7.699999999999999,1,1,1,111
1304,153,3,79.16,2,3,4,234
1305,300,3,38.21,1,3,3,133
1306,241,1,8.38,2,1,1,211
1307,313,3,32.76,1,3,3,133
1308,358,1,3.34,1,1,1,111
1309,316,1,6.54,1,1,1,111
1310,303,4,29.24,1,4,3,143
1311,337,1,33.53,1,1,3,113
1312,250,5,70.69,2,4,4,244
1313,295,3,30.299999999999997,1,3,3,133
1314,303,7,416.16,1,4,4,144
1315,257,2,23.06,2,3,2,232
1316,143,1,8.05,3,1,1,311
1317,285,4,99.94,1,4,4,144
1318,131,1,2.86,3,1,1,311
1319,222,3,48.45,2,3,3,233
1320,176,4,177.22,2,4,4,244
1321,344,1,7.09,1,1,1,111
1322,294,1,7.94,1,1,1,111
1323,237,2,43.53,2,3,3,233
1324,293,2,14.07,1,3,2,132
1325,291,1,13.58,1,1,2,112
1326,274,3,113.08,1,3,4,134
1327,326,2,60.99,1,3,3,133
1328,270,1,1.89,2,1,1,211
1329,274,1,5.73,1,1,1,111
1330,333,2,17.91,1,3,2,132
1331,292,1,13.66,1,1,2,112
1332,224,1,1.82,2,1,1,211
1333,316,1,23.52,1,1,2,112
1334,235,1,41.53,2,1,3,213
1335,300,2,123.95,1,3,4,134
1336,355,2,53.18,1,3,3,133
1337,193,1,6.09,2,1,1,211
1338,324,1,17.05,1,1,2,112
1339,271,7,90.52,2,4,4,244
1340,52,2,160.94,3,3,4,334
1341,289,2,31.080000000000002,1,3,3,133
1342,292,1,42.44,1,1,3,113
1343,272,1,12.51,2,1,2,212
1344,139,2,18.69,3,3,2,332
1345,227,2,10.780000000000001,2,3,2,232
1346,285,4,79.07,1,4,4,144
1347,288,3,200.33,1,3,4,134
1348,318,1,92.42,1,1,4,114
1349,294,3,40.53,1,3,3,133
1350,307,5,39.36,1,4,3,143
1351,351,1,2.06,1,1,1,111
1352,283,1,22.34,1,1,2,112
1353,314,1,11.46,1,1,2,112
1354,335,1,21.26,1,1,2,112
1355,300,1,28.95,1,1,3,113
1356,75,1,1.54,3,1,1,311
1357,291,2,31.04,1,3,3,133
1358,283,1,7.15,1,1,1,111
1359,336,1,3.44,1,1,1,111
1360,312,1,9.680000000000001,1,1,1,111
1361,289,1,8.04,1,1,1,111
1362,231,1,7.23,2,1,1,211
1363,247,1,188.74,2,1,4,214
1364,342,1,29.450000000000003,1,1,3,113
1365,354,1,58.3,1,1,3,113
1366,260,4,36.769999999999996,2,4,3,243
1367,342,1,2.0,1,1,1,111
1368,159,1,6.24,2,1,1,211
1369,156,1,40.41,2,1,3,213
1370,294,1,7.23,1,1,1,111
1371,225,1,8.94,2,1,1,211
1372,299,1,13.68,1,1,2,112
1373,219,3,34.05,2,3,3,233
1374,287,1,3.12,1,1,1,111
1375,243,3,114.99,2,3,4,234
1376,307,1,5.32,1,1,1,111
1377,288,1,5.73,1,1,1,111
1378,266,1,5.73,2,1,1,211
1379,339,1,4.83,1,1,1,111
1380,298,2,30.33,1,3,3,133
1381,355,1,6.13,1,1,1,111
1382,285,1,12.0,1,1,2,112
1383,305,5,108.91,1,4,4,144
1384,309,3,186.13,1,3,4,134
1385,310,1,32.38,1,1,3,113
1386,334,1,64.94,1,1,4,114
1387,183,2,36.19,2,3,3,233
1388,322,2,8.17,1,3,1,131
1389,306,2,26.130000000000003,1,3,3,133
1390,261,2,40.81,2,3,3,233
1391,169,1,11.86,2,1,2,212
1392,250,1,12.38,2,1,2,212
1393,344,1,41.45,1,1,3,113
1394,164,2,59.879999999999995,2,3,3,233
1395,78,1,544.79,3,1,4,314
1396,310,1,13.63,1,1,2,112
1397,217,4,106.15,2,4,4,244
1398,316,1,9.58,1,1,1,111
1399,315,1,42.91,1,1,3,113
1400,334,1,18.59,1,1,2,112
1401,173,1,40.82,2,1,3,213
1402,334,1,3.5,1,1,1,111
1403,182,1,20.75,2,1,2,212
1404,282,2,74.78,1,3,4,134
1405,352,1,2.86,1,1,1,111
1406,251,1,15.09,2,1,2,212
1407,239,2,11.260000000000002,2,3,2,232
1408,282,1,13.5,1,1,2,112
1409,336,1,20.46,1,1,2,112
1410,109,1,172.06,3,1,4,314
1411,260,2,18.37,2,3,2,232
1412,255,1,35.13,2,1,3,213
1413,183,1,22.75,2,1,2,212
1414,272,2,37.78,2,3,3,233
1415,357,1,2.78,1,1,1,111
1416,336,1,6.279999999999999,1,1,1,111
1417,309,1,89.82,1,1,4,114
1418,344,1,32.12,1,1,3,113
1419,298,1,129.71,1,1,4,114
1420,304,3,293.6,1,3,4,134
1421,330,1,11.74,1,1,2,112
1422,301,1,20.98,1,1,2,112
1423,292,6,73.05,1,4,4,144
1424,317,1,8.13,1,1,1,111
1425,317,2,27.56,1,3,3,133
1426,345,1,7.43,1,1,1,111
1427,317,1,5.12,1,1,1,111
1428,305,3,139.23000000000002,1,3,4,134
1429,319,2,35.84,1,3,3,133
1430,347,1,7.56,1,1,1,111
1431,282,1,6.44,1,1,1,111
1432,304,4,159.47,1,4,4,144
1433,350,1,9.73,1,1,1,111
1434,327,1,78.29,1,1,4,114
1435,316,1,24.0,1,1,3,113
1436,278,1,9.76,1,1,1,111
1437,231,5,29.93,2,4,3,243
1438,338,1,8.81,1,1,1,111
1439,319,1,50.15,1,1,3,113
1440,215,1,14.58,2,1,2,212
1441,242,1,28.630000000000003,2,1,3,213
1442,323,4,42.69,1,4,3,143
1443,90,4,366.62,3,4,4,344
1444,169,2,22.3,2,3,2,232
1445,225,1,1.3,2,1,1,211
1446,338,1,5.73,1,1,1,111
1447,177,1,14.01,2,1,2,212
1448,296,3,226.22,1,3,4,134
1449,276,1,19.57,1,1,2,112
1450,337,1,77.69999999999999,1,1,4,114
1451,132,2,21.36,3,3,2,332
1452,323,1,7.21,1,1,1,111
1453,312,1,26.310000000000002,1,1,3,113
1454,249,1,3.63,2,1,1,211
1455,285,1,5.75,1,1,1,111
1456,327,3,41.82,1,3,3,133
1457,338,1,71.09,1,1,4,114
1458,348,1,5.38,1,1,1,111
1459,296,1,47.480000000000004,1,1,3,113
1460,345,1,4.88,1,1,1,111
1461,245,2,25.15,2,3,3,233
1462,285,3,43.97,1,3,3,133
1463,311,1,13.879999999999999,1,1,2,112
1464,337,1,3.54,1,1,1,111
1465,335,1,18.12,1,1,2,112
1466,299,1,10.3,1,1,2,112
1467,338,1,8.18,1,1,1,111
1468,206,1,7.02,2,1,1,211
1469,283,1,6.63,1,1,1,111
1470,358,1,7.23,1,1,1,111
1471,257,7,201.57,2,4,4,244
1472,303,3,45.129999999999995,1,3,3,133
1473,360,1,18.96,1,1,2,112
1474,256,1,7.15,2,1,1,211
1475,300,1,13.43,1,1,2,112
1476,295,1,31.91,1,1,3,113
1477,169,1,6.82,2,1,1,211
1478,317,1,11.73,1,1,2,112
1479,100,1,83.48,3,1,4,314
1480,274,3,85.2,1,3,4,134
1481,331,1,16.29,1,1,2,112
1482,256,1,1.54,2,1,1,211
